id,amt,flow,inex,notes,ac1_id,ac2_id,trans_id
40000004530,18000.00,2,3,cashPawned 180042,12,10,40000004435
40000004531,200.00,2,1,180042 CashAdminFee 40000002585,7,12,40000004436
40000004548,75000.00,2,3,LoanRepay(cash) 170164  40000002598,10,12,40000004456
40000004549,1000.00,2,1,CashDon 170164 40000002599,6,12,40000004457
40000004552,60000.00,2,3,LoanRepay(cash) 170219  40000002602,10,12,40000004462
40000004553,1000.00,2,1,CashDon 170219 40000002603,6,12,40000004463
40000004562,75000.00,2,3,cashPawned 180047,12,10,40000004473
40000004563,800.00,2,1,180047 CashAdminFee 40000002611,7,12,40000004474
40000004570,20000.00,2,3,cashPawned 180051,12,10,40000004481
40000004571,200.00,2,1,180051 CashAdminFee 40000002615,7,12,40000004482
40000004572,25000.00,2,3,CashWidth 40000000309,12,1,40000004483
40000004582,22000.00,2,3,cashPawned 180053,12,10,40000004494
40000004583,300.00,2,1,180053 CashAdminFee 40000002620,7,12,40000004495
40000004588,43000.00,2,3,cashPawned 180054,12,10,40000004500
40000004589,500.00,2,1,180054 CashAdminFee 40000002622,7,12,40000004501
40000004592,75000.00,2,3,LoanRepay(cash) 170015  40000002625,10,12,40000004504
40000004593,1500.00,2,1,CashDon 170015 40000002626,6,12,40000004505
40000004594,22000.00,2,3,cashPawned 180055,12,10,40000004507
40000004595,300.00,2,1,180055 CashAdminFee 40000002627,7,12,40000004508
40000004600,5000.00,2,3,CashWidth 40000000317,12,1,40000004513
40000004601,30000.00,2,3,CashWidth 40000000318,12,1,40000004514
40000004602,28000.00,2,3,CashWidth 40000000319,12,1,40000004515
40000004628,60000.00,2,3,cashPawned 180063,12,10,40000004544
40000004629,600.00,2,1,180063 CashAdminFee 40000002647,7,12,40000004545
40000004630,44000.00,2,3,cashPawned 180064,12,10,40000004546
40000004631,500.00,2,1,180064 CashAdminFee 40000002648,7,12,40000004547
40000004636,10000.00,2,3,CashWidth 40000000323,12,1,40000004552
40000004653,56000.00,2,3,LoanRepay(cash) 170220  40000002662,10,12,40000004572
40000004654,300.00,2,1,CashDon 170220 40000002663,6,12,40000004573
40000004657,30000.00,2,3,cashPawned 180070,12,10,40000004578
40000004672,300.00,2,1,180070 CashAdminFee 40000002677,7,12,40000004596
40000004679,6000.00,2,3,LoanRepay(cash) 170664  40000002680,10,12,40000004603
40000004680,200.00,2,1,CashDon 170664 40000002681,6,12,40000004604
40000004684,35000.00,2,3,CashWidth 40000000328,12,1,40000004609
40000004690,55000.00,2,3,LoanRepay(cash) 170267  40000002686,10,12,40000004616
40000004691,1000.00,2,1,CashDon 170267 40000002687,6,12,40000004617
40000004694,55000.00,2,3,revoking trans,12,10,40000004621
40000004695,1000.00,2,3,revoking trans,12,6,40000004622
40000004698,55000.00,2,3,LoanRepay(cash) 170267  40000002690,10,12,40000004625
40000004699,1000.00,2,1,CashDon 170267 40000002691,6,12,40000004626
40000004703,75000.00,2,3,CashWidth 40000000335,12,1,40000004630
40000004720,30000.00,2,3,cashPawned 180077,12,10,40000004649
40000004721,300.00,2,1,180077 CashAdminFee 40000002705,7,12,40000004650
40000004722,12000.00,2,3,cashPawned 180078,12,10,40000004651
40000004723,200.00,2,1,180078 CashAdminFee 40000002706,7,12,40000004652
40000004728,5000.00,2,3,cashPawned 180079,12,10,40000004658
40000004738,100.00,2,1,180079 CashAdminFee 40000002715,7,12,40000004670
40000004742,9000.00,2,3,LoanRepay(cash) 170207  40000002719,10,12,40000004674
40000004743,200.00,2,1,CashDon 170207 40000002720,6,12,40000004675
40000004771,50000.00,2,3,LoanRepay(cash) 170385  40000002741,10,12,40000004709
40000004772,500.00,2,1,CashDon 170385 40000002742,6,12,40000004710
40000004773,26000.00,2,3,Dep(cash)  40000002743,1,12,40000004712
40000004776,300000.00,2,3,Dep(cash)  40000002746,1,12,40000004716
40000004781,10000.00,2,3,cashPawned 180089,12,10,40000004721
40000004782,100.00,2,1,180089 CashAdminFee 40000002749,7,12,40000004722
40000004783,20000.00,2,3,CashWidth 40000000342,12,1,40000004723
40000004785,5000.00,2,3,CashWidth 40000000344,12,1,40000004725
40000004789,45000.00,2,3,LoanRepay(cash) 170235  40000002750,10,12,40000004729
40000004790,1000.00,2,1,CashDon 170235 40000002751,6,12,40000004730
40000004793,21000.00,2,3,Dep(cash)  40000002754,1,12,40000004735
40000004794,96000.00,2,3,LoanRepay(cash) 170201  40000002755,10,12,40000004736
40000004795,1000.00,2,1,CashDon 170201 40000002756,6,12,40000004737
40000004808,47000.00,2,3,CashWidth 40000000350,12,1,40000004751
40000004814,12000.00,2,3,LoanRepay(cash) 180078  40000002770,10,12,40000004757
40000004815,0.01,2,1,CashDon 180078 40000002771,6,12,40000004758
40000004822,80000.00,2,3,LoanRepay(cash) 170240  40000002775,10,12,40000004766
40000004823,1500.00,2,1,CashDon 170240 40000002776,6,12,40000004767
40000004824,25000.00,2,3,LoanRepay(cash) 170451  40000002777,10,12,40000004769
40000004825,500.00,2,1,CashDon 170451 40000002778,6,12,40000004770
40000004835,25000.00,2,3,cashPawned 180095,12,10,40000004785
40000004836,300.00,2,1,180095 CashAdminFee 40000002787,7,12,40000004786
40000004849,60000.00,2,3,cashPawned 180102,12,10,40000004799
40000004850,600.00,2,1,180102 CashAdminFee 40000002794,7,12,40000004800
40000004865,3000.00,2,3,CashWidth 40000000355,12,1,40000004817
40000004892,20000.00,2,3,cashPawned 180108,12,10,40000004848
40000004893,200.00,2,1,180108 CashAdminFee 40000002821,7,12,40000004849
40000004894,10000.00,2,3,cashPawned 180109,12,10,40000004850
40000004895,100.00,2,1,180109 CashAdminFee 40000002822,7,12,40000004851
40000004906,10000.00,2,3,CashWidth 40000000359,12,1,40000004862
40000004915,25000.00,2,3,cashPawned 180116,12,10,40000004871
40000004916,300.00,2,1,180116 CashAdminFee 40000002835,7,12,40000004872
40000004928,47000.00,2,3,cashPawned 180121,12,10,40000004884
40000004929,500.00,2,1,180121 CashAdminFee 40000002842,7,12,40000004885
40000004958,20000.00,2,3,LoanRepay(cash) 170373  40000002867,10,12,40000004924
40000004959,300.00,2,1,CashDon 170373 40000002868,6,12,40000004925
40000004960,25000.00,2,3,LoanRepay(cash) 180116  40000002869,10,12,40000004927
40000004961,100.00,2,1,CashDon 180116 40000002870,6,12,40000004928
40000004964,14000.00,2,3,cashPawned 180126,12,10,40000004932
40000004965,200.00,2,1,180126 CashAdminFee 40000002872,7,12,40000004933
40000004983,20000.00,2,3,cashPawned 180130,12,10,40000004954
40000004984,200.00,2,1,180130 CashAdminFee 40000002886,7,12,40000004955
40000004990,10000.00,2,3,CashWidth 40000000364,12,1,40000004961
40000005020,25000.00,2,3,Dep(cash)  40000002910,1,12,40000004995
40000005029,30000.00,2,3,cashPawned 180141,12,10,40000005007
40000005030,300.00,2,1,180141 CashAdminFee 40000002918,7,12,40000005008
40000005031,30000.00,2,3,cashPawned 180142,12,10,40000005009
40000005032,300.00,2,1,180142 CashAdminFee 40000002919,7,12,40000005010
40000005041,20000.00,2,3,LoanRepay(cash) 180051  40000002927,10,12,40000005022
40000005042,200.00,2,1,CashDon 180051 40000002928,6,12,40000005023
40000005059,30000.00,2,3,CashWidth 40000000366,12,1,40000005045
40000005073,16000.00,2,3,cashPawned 180148,12,10,40000005060
40000005074,200.00,2,1,180148 CashAdminFee 40000002951,7,12,40000005061
40000005082,20000.00,2,3,LoanRepay(cash) 170675  40000002954,10,12,40000005069
40000005083,500.00,2,1,CashDon 170675 40000002955,6,12,40000005070
40000005100,36500.00,2,3,cashPawned 180153,12,10,40000005092
40000005101,400.00,2,1,180153 CashAdminFee 40000002970,7,12,40000005093
40000005105,215000.00,2,3,CashWidth 40000000373,12,1,40000005098
40000005134,50000.00,2,3,LoanRepay(cash) 170269  40000002995,10,12,40000005127
40000005135,1000.00,2,1,CashDon 170269 40000002996,6,12,40000005128
40000005182,90000.00,2,3,cashPawned 180170,12,10,40000005178
40000005183,900.00,2,1,180170 CashAdminFee 40000003028,7,12,40000005179
40000005212,52000.00,2,3,LoanRepay(cash) 170594  40000003047,10,12,40000005210
40000005213,700.00,2,1,CashDon 170594 40000003048,6,12,40000005211
40000005214,45000.00,2,3,LoanRepay(cash) 170608  40000003049,10,12,40000005213
40000005215,600.00,2,1,CashDon 170608 40000003050,6,12,40000005214
40000005220,50000.00,2,3,LoanRepay(cash) 170482  40000003055,10,12,40000005222
40000005221,1000.00,2,1,CashDon 170482 40000003056,6,12,40000005223
40000005222,73000.00,2,3,cashPawned 180176,12,10,40000005225
40000005223,800.00,2,1,180176 CashAdminFee 40000003057,7,12,40000005226
40000005237,80000.00,2,3,LoanRepay(cash) 170428  40000003066,10,12,40000005240
40000005238,500.00,2,1,CashDon 170428 40000003067,6,12,40000005241
40000005287,40000.00,2,3,CashWidth 40000000390,12,1,40000005297
40000005332,50000.00,2,3,LoanRepay(cash) 170306  40000003128,10,12,40000005345
40000005333,1000.00,2,1,CashDon 170306 40000003129,6,12,40000005346
40000005338,5000.00,2,3,CashWidth 40000000402,12,1,40000005351
40000005339,20000.00,2,3,CashWidth 40000000403,12,1,40000005352
40000005347,60000.00,2,3,LoanRepay(cash) 170362  40000003138,10,12,40000005362
40000005348,2000.00,2,1,CashDon 170362 40000003139,6,12,40000005363
40000005378,23000.00,2,3,Dep(cash)  40000003165,1,12,40000005400
40000005379,65000.00,2,3,LoanRepay(cash) 170429  40000003166,10,12,40000005401
40000005380,500.00,2,1,CashDon 170429 40000003167,6,12,40000005402
40000005401,30000.00,2,3,cashPawned 180204,12,10,40000005425
40000005402,400.00,2,1,180204 CashAdminFee 40000003182,7,12,40000005426
40000005403,40000.00,2,3,LoanRepay(cash) 170622  40000003183,10,12,40000005427
40000005404,300.00,2,1,CashDon 170622 40000003184,6,12,40000005428
40000005405,15000.00,2,3,Dep(cash)  40000003185,1,12,40000005430
40000005407,20000.00,2,3,CashWidth 40000000410,12,1,40000005432
40000005408,400.00,2,3,revoking trans,12,7,40000005433
40000005409,300.00,2,1,180204 CashAdminFee 40000003186,7,12,40000005434
40000005426,65000.00,2,3,cashPawned 180205,12,10,40000005454
40000005427,700.00,2,1,180205 CashAdminFee 40000003200,7,12,40000005455
40000005450,9000.00,2,3,cashPawned 180210,12,10,40000005481
40000005451,100.00,2,1,180210 CashAdminFee 40000003219,7,12,40000005482
40000005459,12000.00,2,3,Dep(cash)  40000003223,1,12,40000005490
40000005481,10000.00,2,3,CashWidth 40000000415,12,1,40000005514
40000005493,40000.00,2,3,cashPawned 180222,12,10,40000005528
40000005494,400.00,2,1,180222 CashAdminFee 40000003247,7,12,40000005529
40000005495,10000.00,2,3,cashPawned 180223,12,10,40000005530
40000005496,100.00,2,1,180223 CashAdminFee 40000003248,7,12,40000005531
40000005498,30000.00,2,3,CashWidth 40000000418,12,1,40000005533
40000005508,3000.00,2,3,CashWidth 40000000420,12,1,40000005543
40000005513,90000.00,2,3,LoanRepay(cash) 170636  40000003257,10,12,40000005549
40000005514,1000.00,2,1,CashDon 170636 40000003258,6,12,40000005550
40000005542,40000.00,2,3,cashPawned 180232,12,10,40000005583
40000005543,400.00,2,1,180232 CashAdminFee 40000003278,7,12,40000005584
40000005547,8000.00,2,3,LoanRepay(cash) 170533  40000003280,10,12,40000005588
40000005548,200.00,2,1,CashDon 170533 40000003281,6,12,40000005589
40000005550,50000.00,2,3,LoanRepay(cash) 170465  40000003283,10,12,40000005592
40000005551,300.00,2,1,CashDon 170465 40000003284,6,12,40000005593
40000005552,45000.00,2,3,LoanRepay(cash) 170580  40000003285,10,12,40000005595
40000005553,200.00,2,1,CashDon 170580 40000003286,6,12,40000005596
40000005554,14000.00,2,3,LoanRepay(cash) 170412  40000003287,10,12,40000005598
40000005555,500.00,2,1,CashDon 170412 40000003288,6,12,40000005599
40000005560,30000.00,2,3,cashPawned 180236,12,10,40000005605
40000005561,300.00,2,1,180236 CashAdminFee 40000003291,7,12,40000005606
40000005562,30000.00,2,3,cashPawned 180237,12,10,40000005607
40000005563,300.00,2,1,180237 CashAdminFee 40000003292,7,12,40000005608
40000005571,5000.00,2,3,CashWidth 40000000425,12,1,40000005616
40000005572,25000.00,2,3,CashWidth 40000000426,12,1,40000005617
40000005579,10000.00,2,3,Dep(cash)  40000003304,1,12,40000005627
40000005594,45000.00,2,3,cashPawned 180246,12,10,40000005643
40000005595,500.00,2,1,180246 CashAdminFee 40000003313,7,12,40000005644
40000005610,66000.00,2,3,cashPawned 180247,12,10,40000005664
40000005611,700.00,2,1,180247 CashAdminFee 40000003325,7,12,40000005665
40000005612,20000.00,2,3,cashPawned 180248,12,10,40000005666
40000005613,200.00,2,1,180248 CashAdminFee 40000003326,7,12,40000005667
40000005614,73000.00,2,3,LoanRepay(cash) 180176  40000003327,10,12,40000005668
40000005615,200.00,2,1,CashDon 180176 40000003328,6,12,40000005669
40000005620,20000.00,2,3,cashPawned 180249,12,10,40000005677
40000005621,200.00,2,1,180249 CashAdminFee 40000003333,7,12,40000005678
40000005636,3000.00,2,3,CashWidth 40000000430,12,1,40000005694
40000005642,12000.00,2,3,LoanRepay(cash) 170486  40000003349,10,12,40000005702
40000005643,500.00,2,1,CashDon 170486 40000003350,6,12,40000005703
40000005655,35000.00,2,3,cashPawned 180257,12,10,40000005717
40000005656,400.00,2,1,180257 CashAdminFee 40000003359,7,12,40000005718
40000005657,15000.00,2,3,cashPawned 180258,12,10,40000005719
40000005658,200.00,2,1,180258 CashAdminFee 40000003360,7,12,40000005720
40000005663,15000.00,2,3,cashPawned 180261,12,10,40000005725
40000005664,200.00,2,1,180261 CashAdminFee 40000003363,7,12,40000005726
40000005671,30000.00,2,3,cashPawned 180262,12,10,40000005733
40000005672,300.00,2,1,180262 CashAdminFee 40000003368,7,12,40000005734
40000005679,30000.00,2,3,cashPawned 180266,12,10,40000005741
40000005680,300.00,2,1,180266 CashAdminFee 40000003372,7,12,40000005742
40000005683,50000.00,2,3,CashWidth 40000000433,12,1,40000005745
40000005742,120000.00,2,3,CashWidth 40000000443,12,1,40000005813
40000005744,10000.00,2,3,CashWidth 40000000445,12,1,40000005815
40000005762,5000.00,2,3,CashWidth 40000000446,12,1,40000005837
40000005770,22000.00,2,3,cashPawned 180282,12,10,40000005845
40000005771,300.00,2,1,180282 CashAdminFee 40000003431,7,12,40000005846
40000005776,40000.00,2,3,LoanRepay(cash) 180232  40000003433,10,12,40000005851
40000005777,100.00,2,1,CashDon 180232 40000003434,6,12,40000005852
40000005778,10000.00,2,3,Dep(cash)  40000003435,1,12,40000005854
40000005826,33000.00,2,3,cashPawned 180291,12,10,40000005909
40000005827,400.00,2,1,180291 CashAdminFee 40000003473,7,12,40000005910
40000005832,33000.00,2,3,LoanRepay(cash) 180291  40000003476,10,12,40000005915
40000005833,0.01,2,1,CashDon 180291 40000003477,6,12,40000005916
40000005836,100000.00,2,3,LoanRepay(cash) 170244  40000003479,10,12,40000005919
40000005837,2000.00,2,1,CashDon 170244 40000003480,6,12,40000005920
40000005875,240000.00,2,3,Dep(cash)  40000003507,1,12,40000005965
40000005878,8000.00,2,3,cashPawned 180303,12,10,40000005968
40000005879,100.00,2,1,180303 CashAdminFee 40000003509,7,12,40000005969
40000005880,7000.00,2,3,cashPawned 180304,12,10,40000005970
40000005881,100.00,2,1,180304 CashAdminFee 40000003510,7,12,40000005971
40000005886,80000.00,2,3,LoanRepay(cash) 170422  40000003515,10,12,40000005978
40000005887,1500.00,2,1,CashDon 170422 40000003516,6,12,40000005979
40000005888,6500.00,2,3,LoanRepay(cash) 170249  40000003517,10,12,40000005981
40000005889,300.00,2,1,CashDon 170249 40000003518,6,12,40000005982
40000005890,12000.00,2,3,LoanRepay(cash) 170514  40000003519,10,12,40000005984
40000005891,300.00,2,1,CashDon 170514 40000003520,6,12,40000005985
40000005892,22000.00,2,3,LoanRepay(cash) 180282  40000003521,10,12,40000005986
40000005893,400.00,2,1,CashDon 180282 40000003522,6,12,40000005987
40000005898,22000.00,2,3,cashPawned 180307,12,10,40000005994
40000005899,300.00,2,1,180307 CashAdminFee 40000003525,7,12,40000005995
40000005900,3500.00,2,3,cashPawned 180308,12,10,40000005996
40000005901,100.00,2,1,180308 CashAdminFee 40000003526,7,12,40000005997
40000005908,49500.00,2,3,CashWidth 40000000459,12,1,40000006004
40000005962,20000.00,2,3,LoanRepay(cash) 180028  40000003569,10,12,40000006068
40000005963,100.00,2,1,CashDon 180028 40000003570,6,12,40000006069
40000005980,10000.00,2,3,LoanRepay(cash) 180223  40000003584,10,12,40000006088
40000005981,100.00,2,1,CashDon 180223 40000003585,6,12,40000006089
40000005986,20000.00,2,3,LoanRepay(cash) 170264  40000003588,10,12,40000006096
40000005987,500.00,2,1,CashDon 170264 40000003589,6,12,40000006097
40000005988,10000.00,2,3,LoanRepay(cash) 170282  40000003590,10,12,40000006098
40000005989,500.00,2,1,CashDon 170282 40000003591,6,12,40000006099
40000005997,20000.00,2,3,LoanRepay(cash) 170357  40000003599,10,12,40000006112
40000005998,200.00,2,1,CashDon 170357 40000003600,6,12,40000006113
40000005999,18000.00,2,3,LoanRepay(cash) 170485  40000003601,10,12,40000006115
40000006000,200.00,2,1,CashDon 170485 40000003602,6,12,40000006116
40000006001,12000.00,2,3,LoanRepay(cash) 170614  40000003603,10,12,40000006118
40000006002,100.00,2,1,CashDon 170614 40000003604,6,12,40000006119
40000006007,20000.00,2,3,cashPawned 180328,12,10,40000006125
40000006008,200.00,2,1,180328 CashAdminFee 40000003607,7,12,40000006126
40000006011,23000.00,2,3,cashPawned 180330,12,10,40000006129
40000006012,300.00,2,1,180330 CashAdminFee 40000003609,7,12,40000006130
40000006046,80000.00,2,3,cashPawned 180337,12,10,40000006170
40000006047,800.00,2,1,180337 CashAdminFee 40000003633,7,12,40000006171
40000006061,10000.00,2,3,cashPawned 180339,12,10,40000006188
40000006062,100.00,2,1,180339 CashAdminFee 40000003644,7,12,40000006189
40000006073,80000.00,2,3,LoanRepay(cash) 170398  40000003650,10,12,40000006200
40000006074,500.00,2,1,CashDon 170398 40000003651,6,12,40000006201
40000006086,70000.00,2,3,CashWidth 40000000472,12,1,40000006216
40000006090,3500.00,2,3,LoanRepay(cash) 180308  40000003661,10,12,40000006220
40000006091,100.00,2,1,CashDon 180308 40000003662,6,12,40000006221
40000006092,28000.00,2,3,LoanRepay(cash) 170436  40000003663,10,12,40000006224
40000006093,500.00,2,1,CashDon 170436 40000003664,6,12,40000006225
40000006094,10000.00,2,3,Dep(cash)  40000003665,1,12,40000006227
40000006099,29000.00,2,3,cashPawned 180349,12,10,40000006232
40000006100,300.00,2,1,180349 CashAdminFee 40000003668,7,12,40000006233
40000006246,10000.00,2,3,CashWidth 40000000486,12,1,40000006397
40000006247,35000.00,2,3,CashWidth 40000000487,12,1,40000006398
40000006249,75000.00,2,3,LoanRepay(cash) 180047  40000003769,10,12,40000006400
40000006250,300.00,2,1,CashDon 180047 40000003770,6,12,40000006401
40000006286,20000.00,2,3,LoanRepay(cash) 180328  40000003797,10,12,40000006445
40000006287,200.00,2,1,CashDon 180328 40000003798,6,12,40000006446
40000006289,76000.00,2,3,cashPawned 180393,12,10,40000006449
40000006290,800.00,2,1,180393 CashAdminFee 40000003800,7,12,40000006450
40000006299,25000.00,2,3,cashPawned 180396,12,10,40000006459
40000006300,300.00,2,1,180396 CashAdminFee 40000003805,7,12,40000006460
40000006304,43000.00,2,3,cashPawned 180398,12,10,40000006464
40000006305,500.00,2,1,180398 CashAdminFee 40000003808,7,12,40000006465
40000006308,40000.00,2,3,LoanRepay(cash) 170504  40000003811,10,12,40000006469
40000006309,500.00,2,1,CashDon 170504 40000003812,6,12,40000006470
40000006320,10000.00,2,3,CashWidth 40000000490,12,1,40000006487
40000006344,35000.00,2,3,cashPawned 180403,12,10,40000006517
40000006345,400.00,2,1,180403 CashAdminFee 40000003842,7,12,40000006518
40000006348,42000.00,2,3,cashPawned 180405,12,10,40000006521
40000006349,500.00,2,1,180405 CashAdminFee 40000003844,7,12,40000006522
40000006429,30000.00,2,3,cashPawned 180426,12,10,40000006607
40000006430,300.00,2,1,180426 CashAdminFee 40000003892,7,12,40000006608
40000006453,2000.00,2,3,CashWidth 40000000502,12,1,40000006636
